project_id,company_id,project_name,start_date,completion_date,project_status,automation_type,robots_deployed,budget_usd,annual_savings_usd,roi_percent,department,implementation_partner,country,industry,employee_hours_saved,ai_enabled,cloud_deployment
PRJ048665,CMP00413,Accelerated Task Automation,2018-05-21,2028-10-13,Planned,Customer Onboarding,34,68779,165963,241.3,Data Management,Virtusa,United States,Government & Public Sector,191402,Yes,No
PRJ048666,CMP02660,Pinnacle Process Optimization,2017-06-17,,Active,Process Automation,8,82104,70855,86.3,Inventory Management,Genpact,Finland,Real Estate,15589,Yes,Yes
PRJ048667,CMP01186,Horizon Process Reengineering,2015-11-28,2016-11-17,Completed,Quality Control,28,52639,33952,64.5,Legal & Compliance,Infosys,Kuwait,FMCG & Consumer Goods,23915,Yes,Yes
PRJ048668,CMP03595,Nexus Process Optimization,2015-10-15,2017-07-12,Completed,Email Automation,45,157643,126902,80.5,Customer Onboarding,Bain & Company,Peru,FMCG & Consumer Goods,15371,Yes,Yes
PRJ048669,CMP00527,Scalable End-to-End Automation,2019-08-06,,Active,Regulatory Reporting,40,200315,168264,84.0,Content Moderation,Aricent,United States,Oil & Gas,10608,No,No
PRJ048670,CMP00316,Robust Bot Operations,2025-04-11,,Active,Inventory Management,33,223000,253774,113.8,Sales & Marketing,PwC,Bahrain,Healthcare & Pharmaceuticals,61034,Yes,Yes
PRJ048671,CMP03749,Enterprise Automation Platform,2023-07-17,2025-06-18,Completed,Front Office Automation,27,424801,211975,49.9,Product Management,DXC Technology,Italy,Banking & Financial Services,13074,Yes,Yes
PRJ048672,CMP00106,Sentinel Digital Workforce,2016-07-13,,Active,Financial Reconciliation,7,44306,41426,93.5,Research & Development,WNS Global Services,Spain,Chemical & Materials,15394,Yes,Yes
PRJ048673,CMP04062,Unified Automation Initiative,2023-12-01,,Active,Supply Chain Optimization,17,67063,207627,309.6,Report Generation,EY,Brazil,Nonprofit & NGO,117826,No,No
PRJ048674,CMP02116,Titan Operational Excellence,2024-08-19,2025-08-04,Completed,Regulatory Reporting,34,88719,128198,144.5,Human Resources,Fujitsu,Kenya,FMCG & Consumer Goods,106609,No,Yes
PRJ048675,CMP01780,Digital Process Optimization,2024-05-29,2025-01-06,Completed,Payroll Automation,35,65773,67746,103.0,IT & Technology,McKinsey & Company,United States,Real Estate,84669,Yes,No
PRJ048676,CMP01580,Global Workflow Automation,2018-10-15,2019-09-16,Completed,Front Office Automation,34,19826,25179,127.0,Data Management,Virtusa,Austria,Aerospace & Defense,32542,Yes,Yes
PRJ048677,CMP04504,Sentinel Bot Operations,2015-09-15,,Active,Process Automation,31,61387,117310,191.1,Operations,KPMG,Mexico,Life Sciences,70776,Yes,Yes
PRJ048678,CMP01544,Forge Workflow Automation,2025-11-26,2026-04-23,Completed,Supply Chain Optimization,36,422164,711346,168.5,Claims Processing,Wipro,Japan,Construction & Engineering,79493,Yes,No
PRJ048679,CMP04368,Global Digital Workforce,2023-01-03,,Active,Regulatory Reporting,41,24236,83347,343.9,Data Entry,EY,Mexico,Construction & Engineering,263365,No,Yes
PRJ048680,CMP00568,Optimized RPA Deployment,2015-05-03,2016-05-02,Completed,Data Extraction & Migration,14,56665,72191,127.4,Sales & Marketing,PwC,Egypt,Legal Services,15827,Yes,Yes
PRJ048681,CMP03180,Sentinel Smart Operations,2015-12-30,2017-10-25,Completed,Compliance Monitoring,9,74309,102026,137.3,Sales & Marketing,Cognizant,United States,Professional Services & Consulting,9202,No,No
PRJ048682,CMP00397,Agile Smart Operations,2020-12-22,2022-10-15,Completed,Regulatory Reporting,39,108273,199655,184.4,Payroll,Birlasoft,Finland,Professional Services & Consulting,38572,No,No
PRJ048683,CMP01566,Forge Smart Operations,2015-01-03,,Active,Order Processing,49,219044,293299,133.9,Legal & Compliance,Aricent,Vietnam,Government & Public Sector,152821,Yes,No
PRJ048684,CMP02890,Global Automation Initiative,2015-09-25,2015-12-31,Completed,Document Processing,36,18285,43097,235.7,Audit,SAP Consulting,Netherlands,Media & Entertainment,39956,No,No
PRJ048685,CMP01891,Global Bot Operations,2022-11-05,,Active,Front Office Automation,33,104748,298008,284.5,Supply Chain & Procurement,PwC,Argentina,Aerospace & Defense,207145,No,No
PRJ048686,CMP03534,Sentinel Workforce Digitization,2019-09-23,2020-12-14,Completed,Order Processing,5,46465,66352,142.8,Data Entry,Compunnel,Austria,Banking & Financial Services,5112,No,Yes
PRJ048687,CMP01320,Sentinel Process Reengineering,2018-02-06,2018-05-05,Completed,Email Automation,16,162009,141595,87.4,Order Processing,Birlasoft,United States,Chemical & Materials,30181,No,No
PRJ048688,CMP00343,Streamlined Smart Operations,2019-01-10,,Active,Data Extraction & Migration,49,74552,86331,115.8,Finance & Accounting,Tata Consultancy Services,Chile,Automotive,29297,Yes,Yes
PRJ048689,CMP04850,Unified Automation Initiative,2024-06-09,2025-02-06,Completed,Quality Control,17,83980,101531,120.9,Treasury,Wipro,Sweden,Retail & E-Commerce,47741,Yes,No
PRJ048690,CMP03714,Sentinel Efficiency Enhancement,2024-05-03,2025-06-04,Completed,Contract Analysis,4,37953,18217,48.0,Fraud Detection,Capgemini,Italy,Manufacturing,1199,No,No
PRJ048691,CMP04744,Next-Gen Process Reengineering,2017-07-09,2018-01-29,Completed,Email Automation,13,1060135,5300675,500.0,IT & Technology,Zensar Technologies,United States,Automotive,86109,Yes,No
PRJ048692,CMP00718,Nova Operational Excellence,2017-11-02,,Active,Data Extraction & Migration,39,173843,72492,41.7,Operations,Cognizant,China,Telecommunications,32879,Yes,No
PRJ048693,CMP03624,Advanced Bot Operations,2019-10-28,2020-07-20,Completed,Back Office Automation,5,104346,144206,138.2,Order Processing,McKinsey & Company,Portugal,Retail & E-Commerce,2376,Yes,Yes
PRJ048694,CMP03355,Prism Workflow Automation,2020-10-18,2021-11-11,Planned,Back Office Automation,45,35662,24036,67.4,Operations,LTI Mindtree,India,Chemical & Materials,19021,Yes,Yes
PRJ048695,CMP03846,Quantum Automation Platform,2022-02-15,2023-11-29,Completed,Order Processing,26,40063,51561,128.7,Content Moderation,KPMG,Malaysia,Banking & Financial Services,59783,No,No
PRJ048696,CMP02327,Accelerated RPA Deployment,2018-09-21,2019-06-16,Completed,Quality Control,39,48621,68798,141.5,Customer Onboarding,LTI Mindtree,New Zealand,Media & Entertainment,27195,No,Yes
PRJ048697,CMP03476,Digital Workforce Digitization,2025-12-11,2026-02-11,Completed,Front Office Automation,48,149608,78544,52.5,Claims Processing,NTT Data,United States,Aerospace & Defense,19493,No,Yes
PRJ048698,CMP04756,Vanguard Intelligent Workflow,2021-08-05,,Active,Customer Support Automation,45,411210,467134,113.6,Data Entry,Genpact,Israel,Transportation & Logistics,20768,No,Yes
PRJ048699,CMP01707,Pinnacle Process Optimization,2016-10-10,2018-07-26,Completed,Claims Processing,49,122669,113223,92.3,Legal & Compliance,NTT Data,Singapore,Media & Entertainment,97209,Yes,Yes
PRJ048700,CMP01078,Prism RPA Deployment,2020-09-22,2025-02-10,Planned,Contract Analysis,47,784545,3821518,487.1,Sales & Marketing,Oracle Consulting,India,FMCG & Consumer Goods,564272,Yes,Yes
PRJ048701,CMP01575,Strategic Bot Operations,2025-04-08,,Active,Invoice Processing,40,13743,25658,186.7,Data Entry,Accenture,France,Banking & Financial Services,76318,No,Yes
PRJ048702,CMP02354,Phantom Workforce Digitization,2015-11-15,2016-11-14,Completed,Regulatory Reporting,11,41553,80529,193.8,Treasury,Bain & Company,South Korea,Nonprofit & NGO,40126,Yes,No
PRJ048703,CMP02169,Quantum Digital Workforce,2018-09-30,2019-07-28,Completed,Document Processing,5,20714,15659,75.6,Human Resources,IBM Consulting,Norway,Aerospace & Defense,9045,Yes,Yes
PRJ048704,CMP04285,Advanced Digital Workforce,2021-12-21,,Active,Lead Generation,31,13573,46229,340.6,Procurement,Accenture,United Kingdom,Telecommunications,37379,Yes,Yes
PRJ048705,CMP00914,Vanguard Workforce Digitization,2021-04-05,2022-11-28,Completed,Lead Generation,45,41082,78548,191.2,Treasury,KPMG,India,Professional Services & Consulting,54101,Yes,Yes
PRJ048706,CMP00670,Vanguard Automation Initiative,2025-06-25,,Active,Report Generation,44,113427,124996,110.2,Customer Service,EXL Service,Malaysia,Mining & Metals,119156,Yes,Yes
PRJ048707,CMP00114,Robust Hyperautomation,2025-02-26,2025-06-25,Completed,Contract Analysis,45,24005,29766,124.0,Treasury,SAP Consulting,China,Hospitality & Travel,22702,Yes,Yes
PRJ048708,CMP04876,Streamlined Automation Platform,2021-03-16,2022-04-14,Completed,IT Helpdesk,43,55083,88518,160.7,Product Management,Aricent,Portugal,Agriculture & Food Processing,163734,No,Yes
PRJ048709,CMP01944,Optimized Digital Workforce,2019-02-11,2019-06-20,Completed,Inventory Management,20,85870,77025,89.7,Research & Development,Accenture,Israel,Construction & Engineering,12613,Yes,No
PRJ048710,CMP01454,Phantom Operational Excellence,2020-03-22,2021-08-31,Completed,Fraud Detection,12,177082,475465,268.5,Finance & Accounting,Maveric Systems,Peru,Aerospace & Defense,37227,No,No
PRJ048711,CMP01070,Unified Bot Operations,2024-10-18,2025-04-05,Planned,Lead Generation,49,19700,22083,112.1,Invoice Processing,PwC,China,Telecommunications,45084,Yes,Yes
PRJ048712,CMP01798,Phantom Operational Excellence,2023-06-20,2025-02-23,Completed,Inventory Management,31,139482,260552,186.8,Facilities Management,Bain & Company,Portugal,Life Sciences,55845,No,Yes
PRJ048713,CMP04209,Digital Hyperautomation,2021-05-06,2021-07-11,Completed,Quality Control,4,24909,28421,114.1,KYC & AML Compliance,Compunnel,Japan,Transportation & Logistics,8099,Yes,No
PRJ048714,CMP04124,Global Hyperautomation,2016-04-16,2016-10-16,Completed,Back Office Automation,39,16919,11775,69.6,Operations,Deloitte,Italy,Government & Public Sector,54069,Yes,Yes
PRJ048715,CMP04797,Comprehensive Process Automation,2022-09-30,2027-04-02,Planned,Contract Analysis,29,352694,99812,28.3,Supply Chain & Procurement,McKinsey & Company,Germany,Retail & E-Commerce,9099,No,Yes
PRJ048716,CMP04771,Sentinel Cognitive Automation,2015-08-06,2016-10-29,Completed,Report Generation,41,52628,96888,184.1,Research & Development,McKinsey & Company,Finland,Transportation & Logistics,155411,No,Yes
PRJ048717,CMP01860,Global Bot Operations,2016-08-26,2018-03-04,Completed,Fraud Detection,29,98490,194813,197.8,Order Processing,Boston Consulting Group,Philippines,Telecommunications,115238,Yes,No
PRJ048718,CMP00296,Robust Efficiency Enhancement,2016-02-02,,Active,HR Onboarding,44,335396,644966,192.3,KYC & AML Compliance,NTT Data,Poland,Insurance,122190,Yes,Yes
PRJ048719,CMP00683,End-to-End Intelligent Automation,2025-05-30,2026-03-30,Completed,Order Processing,16,94452,201182,213.0,Facilities Management,SAP Consulting,Malaysia,Life Sciences,19933,Yes,No
PRJ048720,CMP03223,Forge Operational Excellence,2023-08-11,,Active,Customer Support Automation,36,266401,530404,199.1,Legal & Compliance,WNS Global Services,South Korea,Banking & Financial Services,177033,Yes,No
PRJ048721,CMP00834,Pinnacle RPA Deployment,2020-03-23,2025-02-28,Planned,Invoice Processing,8,29911,105077,351.3,Tax,IBM Consulting,United States,Legal Services,18850,Yes,No
PRJ048722,CMP04326,Hyper Process Optimization,2017-03-24,2018-06-15,Completed,Quality Control,26,110479,235651,213.3,Quality Assurance,Hitachi Consulting,Thailand,Construction & Engineering,88548,No,Yes
PRJ048723,CMP04751,Quantum Hyperautomation,2016-10-31,,Active,Process Automation,28,169176,216883,128.2,Legal & Compliance,Cognizant,Canada,Healthcare & Pharmaceuticals,32589,No,Yes
PRJ048724,CMP02185,Smart RPA Deployment,2016-10-24,2017-03-14,Completed,Data Validation,47,70773,157328,222.3,Fraud Detection,DXC Technology,Italy,Telecommunications,182557,No,No
PRJ048725,CMP03813,End-to-End Efficiency Enhancement,2023-08-04,2024-10-08,Completed,Payroll Automation,15,10000,5690,56.9,Content Moderation,DXC Technology,New Zealand,Automotive,4938,Yes,Yes
PRJ048726,CMP03187,Robust Efficiency Enhancement,2021-04-03,2021-08-10,Completed,Back Office Automation,44,511690,725064,141.7,Supply Chain & Procurement,Accenture,United States,Energy & Utilities,48656,No,Yes
PRJ048727,CMP02717,Accelerated Digital Workforce,2022-11-11,2023-09-30,Completed,Compliance Monitoring,13,162846,215282,132.2,Treasury,Infosys,Spain,Oil & Gas,7410,Yes,Yes
PRJ048728,CMP01920,Advanced Process Optimization,2019-08-19,2020-04-22,Completed,Front Office Automation,10,687461,899198,130.8,Order Processing,Maveric Systems,Poland,Legal Services,31178,Yes,Yes
PRJ048729,CMP00033,End-to-End Hyperautomation,2021-03-01,2022-02-09,Completed,Customer Onboarding,7,51280,156609,305.4,Research & Development,Mphasis,Vietnam,FMCG & Consumer Goods,40225,Yes,Yes
PRJ048730,CMP02510,Intelligent Workflow Automation,2020-10-29,,Active,HR Onboarding,2,11285,22581,200.1,Data Entry,EXL Service,Canada,Education,3475,Yes,Yes
PRJ048731,CMP04822,Prism Automation Platform,2019-12-24,,Active,Customer Support Automation,7,63466,131628,207.4,Customer Service,Aricent,Netherlands,Nonprofit & NGO,17485,No,Yes
PRJ048732,CMP03188,Seamless Automation Platform,2016-12-24,,Active,Customer Onboarding,5,81475,74060,90.9,Healthcare Administration,Cognizant,Romania,Nonprofit & NGO,9974,Yes,No
PRJ048733,CMP02278,End-to-End Hyperautomation,2020-11-23,2024-06-01,Planned,Lead Generation,24,467444,1197591,256.2,Healthcare Administration,Fujitsu,Philippines,Real Estate,104798,No,Yes
PRJ048734,CMP02992,End-to-End Task Automation,2022-11-19,2024-08-22,Completed,IT Helpdesk,17,85871,74793,87.1,Finance & Accounting,KPMG,Australia,Healthcare & Pharmaceuticals,6744,Yes,No
PRJ048735,CMP03023,Vanguard End-to-End Automation,2024-01-01,2024-07-03,Completed,Lead Generation,33,86298,74647,86.5,Product Management,Cognizant,Spain,Construction & Engineering,10651,No,Yes
PRJ048736,CMP04928,Streamlined RPA Deployment,2018-02-08,2020-01-12,Completed,Supply Chain Optimization,10,185663,403260,217.2,Operations,Boston Consulting Group,Israel,Banking & Financial Services,31561,No,Yes
PRJ048737,CMP04863,Seamless RPA Deployment,2021-08-28,,Active,Payroll Automation,4,108103,199774,184.8,Report Generation,WNS Global Services,Germany,Construction & Engineering,7771,No,No
PRJ048738,CMP01634,Streamlined Workforce Digitization,2025-08-22,,Active,IT Helpdesk,32,57371,160868,280.4,Finance & Accounting,Accenture,China,Technology & IT Services,218357,No,Yes
PRJ048739,CMP02439,Vanguard Process Mining,2023-04-10,2023-12-12,Completed,Data Extraction & Migration,49,29010,16361,56.4,Data Management,Accenture,Spain,Construction & Engineering,56674,Yes,No
PRJ048740,CMP01721,End-to-End Process Optimization,2024-09-27,2026-06-27,Planned,Report Generation,3,173553,285321,164.4,Order Processing,Zensar Technologies,Oman,Nonprofit & NGO,1854,No,Yes
PRJ048741,CMP02353,Smart Cognitive Automation,2015-09-20,2016-05-13,Completed,Data Extraction & Migration,40,45750,134687,294.4,KYC & AML Compliance,DXC Technology,Israel,Manufacturing,87204,Yes,Yes
PRJ048742,CMP01334,Digital Workforce Digitization,2021-09-20,2022-05-15,Completed,Process Automation,22,150401,75200,50.0,Supply Chain & Procurement,Tata Consultancy Services,Canada,Energy & Utilities,20667,Yes,Yes
PRJ048743,CMP02381,Quantum Digital Transformation,2017-07-18,,Active,Quality Control,30,112920,178639,158.2,IT & Technology,Tata Consultancy Services,Singapore,Construction & Engineering,76199,No,No
PRJ048744,CMP02819,Robust Cognitive Automation,2019-07-26,,Active,Email Automation,4,27305,43715,160.1,Inventory Management,Aricent,South Korea,Insurance,5834,No,Yes
PRJ048745,CMP03849,Smart Efficiency Enhancement,2018-11-01,2020-02-15,Completed,Process Automation,5,18483,42917,232.2,Payroll,Hitachi Consulting,Japan,Media & Entertainment,14204,No,No
PRJ048746,CMP04852,Global Cognitive Automation,2017-08-23,,Active,Quality Control,11,95607,108418,113.4,Facilities Management,EY,Germany,Hospitality & Travel,11839,Yes,Yes
PRJ048747,CMP01376,Scalable Process Mining,2019-01-10,2019-07-12,Completed,Supply Chain Optimization,32,44103,142893,324.0,KYC & AML Compliance,Maveric Systems,India,Media & Entertainment,58090,No,No
PRJ048748,CMP04737,Atlas Bot Operations,2019-03-19,2023-04-10,Planned,Document Processing,10,105050,73745,70.2,KYC & AML Compliance,Tata Consultancy Services,Indonesia,Mining & Metals,16264,Yes,No
PRJ048749,CMP00754,Titan Intelligent Workflow,2025-05-04,2025-11-05,Completed,Document Processing,36,59602,268387,450.3,IT & Technology,LTI Mindtree,Rwanda,Technology & IT Services,252106,Yes,Yes
PRJ048750,CMP01772,Hyper Intelligent Workflow,2025-06-12,,Active,Document Processing,48,61988,44073,71.1,Healthcare Administration,IBM Consulting,Italy,Legal Services,15162,Yes,Yes
PRJ048751,CMP04951,Optimized Smart Operations,2016-06-01,,Active,Customer Onboarding,45,42275,32298,76.4,Content Moderation,Hitachi Consulting,United States,Real Estate,41053,Yes,Yes
PRJ048752,CMP01414,Next-Gen Cognitive Automation,2016-05-31,2018-01-06,Completed,Compliance Monitoring,20,155921,368285,236.2,Product Management,Accenture,United States,Oil & Gas,58094,No,Yes
PRJ048753,CMP04325,Next-Gen RPA Deployment,2020-11-15,2021-01-22,Completed,Supply Chain Optimization,27,419955,1728114,411.5,Claims Processing,Infosys,Italy,Transportation & Logistics,78902,No,Yes
PRJ048754,CMP02247,Streamlined Digital Workforce,2019-03-28,2021-03-11,Completed,Quality Control,16,191782,376276,196.2,Report Generation,Fujitsu,Argentina,Technology & IT Services,33695,Yes,No
PRJ048755,CMP00035,Seamless Efficiency Enhancement,2024-09-04,2025-04-02,Completed,Data Validation,45,207211,260049,125.5,Sales & Marketing,KPMG,Argentina,Government & Public Sector,30957,Yes,Yes
PRJ048756,CMP03796,Phantom Workforce Digitization,2015-12-08,2017-07-21,Completed,Supply Chain Optimization,15,849850,1004522,118.2,Invoice Processing,Birlasoft,France,Nonprofit & NGO,29881,Yes,Yes
PRJ048757,CMP02804,Streamlined Efficiency Enhancement,2016-05-02,2017-07-01,Completed,Order Processing,10,86667,218920,252.6,Audit,Oracle Consulting,United States,Transportation & Logistics,46455,No,No
PRJ048758,CMP02989,Global Intelligent Workflow,2019-05-23,2024-02-12,Planned,Quality Control,22,115897,35812,30.9,Fraud Detection,Compunnel,Nigeria,Government & Public Sector,5805,Yes,Yes
PRJ048759,CMP04489,Digital Task Automation,2015-03-13,2016-08-22,Completed,Report Generation,10,35661,19970,56.0,KYC & AML Compliance,Oracle Consulting,United Kingdom,Healthcare & Pharmaceuticals,4454,No,Yes
PRJ048760,CMP01562,Nova Process Mining,2024-03-03,,Active,Front Office Automation,3,186487,140984,75.6,Invoice Processing,Hexaware Technologies,Austria,Oil & Gas,4430,Yes,Yes
PRJ048761,CMP03603,Nova Intelligent Automation,2018-05-10,2019-08-24,Completed,Lead Generation,21,319642,354482,110.9,Healthcare Administration,SAP Consulting,United Kingdom,Mining & Metals,36428,Yes,No
